Date,AAPL,GOOGL,MSFT,AMZN,META
2023-01-25,125.95293626355009,98.85415927285364,226.0024403599907,96.10901639537082,120.68285058039943
2023-01-26,125.05039016073717,97.90671473475695,222.84057983640534,98.27272713139915,121.33973505577312
2023-01-27,125.38350424771076,96.40174518560272,232.49361326307812,100.59299718902156,123.88993206130934
2023-01-28,123.34415363040122,97.3324601809739,234.60769777920427,103.13202540861546,120.08600987293441
2023-01-29,124.16260009543363,95.09729832018382,235.5830506556831,104.60419427647967,115.49418578151366
2023-01-30,123.16810977365556,98.30837820995617,232.63031760592384,102.36983840888979,111.67543533006307
2023-01-31,122.7523673665068,100.4741041308737,235.51608694176264,105.86767560677609,114.83326489433117
2023-02-01,121.76720606720473,99.7059633543241,233.62955475279384,103.59925867615776,113.49650472844837
2023-02-02,125.27217436407525,96.71115301059343,234.36599179723427,104.38171376112956,119.9408798819001
2023-02-03,125.3720841380773,99.14534398302698,244.24717901772905,102.9636342142982,118.5119705458483
2023-02-04,123.50834486853303,99.02025059578139,244.16487788015877,102.98600132046543,119.05240038051228
2023-02-05,125.15572062351004,101.30570666151486,248.94767063543043,103.8176388428788,123.15094819378798
2023-02-06,122.98894284242215,98.47930805433717,246.44554171089953,104.6406162478065,128.6476729774003
2023-02-07,123.49725047648312,97.49562282532091,246.6033122410459,105.6805781267966,134.54656484920395
2023-02-08,119.99053964485867,97.58282160343997,253.8862010487954,109.2498577908637,138.19063169056247
2023-02-09,117.7199837731621,97.74340884092575,251.64401193830233,110.40470373642363,141.37307564772317
2023-02-10,118.18532127931644,97.02976676708685,259.2434539776865,110.03118997233734,143.2866440442272
2023-02-11,119.6126452507577,98.19522028649885,262.49022702336964,112.31782992457242,145.81191978833786
2023-02-12,120.03972509738658,96.38674244430743,260.4429427886363,115.158281550966,144.11669790416101
2023-02-13,119.95152900209592,96.21682893272506,263.3907724416135,112.5036348450982,141.59460158434382
2023-02-14,119.52971280098627,96.50214275179125,267.8054312522028,114.01658388366234,141.6548871761773
2023-02-15,116.99833288060884,97.47294456241792,270.7911831311214,115.7865151753004,141.19534998270183
2023-02-16,115.8520226287503,98.79946047417936,264.3128843959848,115.2711181261152,139.85808641066487
2023-02-17,115.16738565162537,96.8784474683563,261.5549922685588,118.61561005498727,142.07071460150766
2023-02-18,117.10874308389486,94.28074344252968,260.8330225023531,118.43755477010932,145.12760961897982
2023-02-19,117.82946241685877,96.52445380894554,260.8353869887579,118.91267046398193,145.48243958557995
2023-02-20,114.83122077338975,97.17904908498171,263.7386814012685,118.67943081352455,150.2841837819387
2023-02-21,115.50427636174349,95.9475225464911,264.80503386166714,118.89442820973653,146.58461390752356
2023-02-22,114.952600886017,98.70320596912896,259.4651053722977,116.46594985971146,146.03338127898004
2023-02-23,113.90034431892099,98.98768276447647,261.3548327063218,113.28631090674781,143.80343825003433
2023-02-24,115.05929676190033,101.16811903042877,264.2217310705537,117.0689522998057,137.9702235397561
2023-02-25,116.9537472589658,101.37200644540604,266.90533796686395,115.26149817453425,137.78824425194694
2023-02-26,118.704451501401,105.21334278518526,271.8410826895799,113.14900307225395,137.4880801147849
2023-02-27,117.32887311613479,108.62184845910804,275.79440081074983,108.44564768526418,142.13461274491092
2023-02-28,116.90200889506814,108.22197290973412,278.15158280876335,107.22246374530614,144.17820389026485
2023-03-01,117.59979131303146,110.20116634047511,278.1730974489159,104.5459984928157,141.0016538230531
2023-03-02,119.438249654835,111.56950855625023,271.11435080397,108.13613977969088,146.82361725023588
2023-03-03,118.69921192077086,114.4073200679275,273.3032986581138,110.48229842786193,150.84111390601302
2023-03-04,118.48734751945145,112.51174839446031,274.5394502963812,109.12745323952049,152.84822831481947
2023-03-05,116.63953441890126,113.99115707972983,276.0618433115488,114.20719607983443,152.16306317746202
2023-03-06,114.66329919779653,116.25406858026868,270.75373247894106,116.62100054349945,149.02733801881595
2023-03-07,116.17546586918117,112.66678065948263,266.39543546453484,116.0382888252606,147.8815340171558
2023-03-08,118.65506859229505,110.35726339243057,271.20399179468166,110.41181101381835,151.4976027370645
2023-03-09,118.64555817215553,106.39475571707548,271.35779633488363,115.63637109770707,157.85457830343728
2023-03-10,120.55017454254549,105.96392898354283,274.642314129521,112.596123305677,163.29288283283714
2023-03-11,121.32465400619351,107.41730486617503,275.0963236961222,109.05970708664822,161.61836538445135
2023-03-12,120.2719446948993,110.40806332875921,275.55741215788026,111.45372128308696,157.71825829981327
2023-03-13,121.04420292377452,110.64364168118273,280.02489797158,117.05929155892915,158.28596476555032
2023-03-14,123.95780328053068,113.97568378201835,278.0488418912604,120.47572040545,152.20688686356823
2023-03-15,124.01514732718653,111.23550019604912,278.8101208328919,122.0151811356884,153.3651340446394
2023-03-16,127.04975517686854,107.91390983820288,277.08250051226076,123.64958508198247,152.94380062213506
2023-03-17,122.18423532053937,107.89234231740535,275.488738694314,125.94554905451929,151.4521698583099
2023-03-18,123.81277249093677,108.72453516726573,274.4565501674061,128.04614093677841,146.21442866725937
2023-03-19,124.09824834626433,108.74752981219861,275.76135512581914,128.9583196822595,147.93964229679474
2023-03-20,123.6657522680785,104.78760185068491,273.9799428531775,129.4205091472763,146.27984554118586
2023-03-21,123.95963300223107,104.70333577825255,279.81355064895587,129.4526232213597,142.5880098754343
2023-03-22,120.38791793692477,102.32861690064587,276.14415497900626,127.69474827929562,133.6492005180627
2023-03-23,120.1116182367712,103.64395977673233,275.64987176871745,127.16947573593907,133.6351235269501
2023-03-24,120.87513038786254,104.410797434262,274.0412626576239,123.05438133944672,138.9123124316331
2023-03-25,123.67561504861405,102.72792130851931,280.71461851626833,122.9969404727283,144.05869448675537
2023-03-26,122.83782984356706,101.85991100111626,281.9342888441838,120.74956225227518,142.68205265446952
2023-03-27,121.47096367908354,99.99935381864297,286.9272076937223,118.26552805645176,140.86304691687144
2023-03-28,120.67820096850791,99.96653165564332,280.4515573078197,118.86843188414508,142.38620378092205
2023-03-29,122.45591538038215,101.7651856512924,281.9864137836691,122.35603711110984,139.3299580056968
2023-03-30,123.18223406674792,100.04097110589372,286.33861824259935,124.78680278125186,140.3246933447224
2023-03-31,122.32656061951947,101.02865933488746,287.05920192517226,121.05442800358048,142.75985525451372
2023-04-01,123.39068077670048,100.14520036920237,292.29736810561354,118.84003228541042,146.6846849900119
2023-04-02,123.69374843101002,98.79607317372196,290.228892107088,121.2543179009126,146.4348238110105
2023-04-03,125.61467212611004,98.68477480533109,297.1217003161608,119.0535826027693,145.85189276902997
2023-04-04,124.41746426019829,96.92479482695109,308.40708666603433,118.69729535110363,143.10759942928723
2023-04-05,123.93037832325227,96.03641244692918,306.9867434363489,120.18113522325851,140.57583025440044
2023-04-06,123.32539702515602,94.04252346051975,305.1669136366724,118.0338722086402,139.94569408771628
2023-04-07,120.74139399172151,97.44357624859188,312.62951161638773,118.45968059748022,141.1467137931362
2023-04-08,121.39844501134311,97.58338282866711,320.90580092604966,115.47680543763832,144.05417544085736
2023-04-09,121.99521901792423,96.4323810567444,318.6062668345876,114.26114035745387,141.58077433620016
2023-04-10,122.12657149588769,96.8809496228172,316.8466079041008,115.16330503720683,146.30095679896212
2023-04-11,121.81895823264125,96.76257031629557,315.79830387395316,111.6669615296213,145.5014631480088
2023-04-12,119.35449235123077,96.45511181712186,309.3840587821684,112.81819148428761,145.50581648257617
2023-04-13,118.72075820920332,97.5985872256623,305.20785936772427,112.94310875232124,143.1866491907036
2023-04-14,118.22916905864214,99.00743637707977,300.67056233617734,114.36052207557574,135.62162804186195
2023-04-15,116.92460960428016,98.14121827102113,297.3377010004175,115.04420160412381,138.32714372606566
2023-04-16,116.75866018081499,97.20252418012613,297.5294962468173,118.35549683937494,140.63866855437783
2023-04-17,117.58306539129444,96.79904325309322,299.00150430447627,118.82945024918112,139.83854616131828
2023-04-18,121.02740125911836,92.86565469266758,306.7779377860615,117.98717393683758,140.11455889346558
2023-04-19,121.46535914544556,90.40718143686188,302.24570341063315,118.45274543298905,141.7750092828102
2023-04-20,122.05607626519887,92.70386168017959,307.3685137060923,119.91752741369237,136.97223781342367
2023-04-21,122.04183369587825,95.52293223837785,306.68498099455115,120.21458728126727,135.44648229130968
2023-04-22,118.65132016620467,95.1711548350023,306.81028654206983,120.49250343029165,137.88097338344156
2023-04-23,118.72278289149929,96.23498041490951,310.4911238740132,118.98154746841526,134.14517564556837
2023-04-24,118.94876614646586,96.85112514472085,305.2861896662943,117.582560249849,135.07859460158932
2023-04-25,123.4627090626144,102.29608131357344,307.5204437227544,114.4604957126609,131.11474029901655
2023-04-26,123.22993068423037,104.43942444980576,308.7084675660747,118.63733488248027,132.52572628148386
2023-04-27,123.91055548632137,104.28250247600297,311.5112997281609,115.86391850070156,132.4880740514257
2023-04-28,123.96994872181635,102.57229780745274,313.32638208950436,114.43206015112986,127.84663260862436
2023-04-29,121.92070432459808,99.68837161898206,326.0113387045259,112.95953177282409,131.18653202027872
2023-04-30,124.13263146588105,100.13321557005631,323.0759848547925,115.15077584231794,129.13201781523708
2023-05-01,125.65685548784987,98.85007716247809,320.7188382095445,114.64422832028605,126.89473411725433
2023-05-02,127.27349114917563,96.39853922331775,317.9060543245762,117.67712320405516,127.51810733331705
2023-05-03,125.66465089763996,95.35374178693344,315.4621089622486,116.26855010554281,130.80425172483686
2023-05-04,128.43454040901233,93.57369109716022,312.6235196945152,117.09171786529457,127.94642996652018
2023-05-05,125.86228349484716,96.49024731359182,318.94610044502554,115.31111101249458,128.18402094645967
2023-05-06,127.09609338700479,98.09869299885455,326.5778644145509,120.43126826323397,129.45739626866526
2023-05-07,131.3991647720623,98.16309405078127,323.9874681600848,117.7514354898061,131.49613320642058
2023-05-08,129.57822924985598,100.85659064854565,320.06148872605326,118.65769931051489,132.07231168265318
2023-05-09,128.6071096236537,101.07773178826903,322.85967394909494,120.33973599083258,131.0719151049828
2023-05-10,128.92795484378695,99.59157421078368,320.3944567254541,121.51617507763,128.75102668939846
2023-05-11,128.08320150264814,102.40167331247768,324.02353560782916,121.2481403883283,129.05940669721826
2023-05-12,125.23207565359031,103.47692987541542,325.46439320531795,121.115202230379,126.07980465532317
2023-05-13,125.48610198396305,101.62775256296966,317.96181865889065,121.40299973949978,118.0397319952987
2023-05-14,123.61202280356837,101.36086830759005,326.2161339324653,121.22817455980083,119.23244271151555
2023-05-15,124.61376060140104,99.84439532579316,335.9811016377099,123.74700293814773,121.66318283427586
2023-05-16,123.01978069076337,97.43910438814733,333.090112250874,129.4035353700103,115.39941304522492
2023-05-17,126.00288933030903,99.14148206490394,331.42358748767236,128.15481251467028,112.89362147728764
2023-05-18,124.64850955096169,102.62823837163664,333.3371763259793,124.83610785284242,114.48783675714162
2023-05-19,124.17099074083124,100.12675548812841,335.52097104920773,124.80294626843273,119.72736119574824
2023-05-20,125.81039031455481,101.2214859884891,339.4588828360041,131.4292572049443,119.84199554283407
2023-05-21,123.61336790374716,100.11700103879006,350.78434208743107,129.5138740606964,117.98251938537055
2023-05-22,124.15873760034465,99.31924305367806,350.21215822944487,133.9539122220085,117.56678182108357
2023-05-23,126.71729425147214,98.33964835751097,346.1592384046253,138.64953484201325,121.18164072401495
2023-05-24,123.78857265515056,96.8889582036569,338.935203994929,137.32241410013984,119.5200935647214
2023-05-25,124.25519465497861,97.05109114989439,335.37811948462314,139.0910803216071,117.47842453646142
2023-05-26,124.86382665743587,95.6771289440155,335.6028122381386,143.82962585214963,116.28950088302486
2023-05-27,126.45301141716962,96.21944823386139,345.64167426435455,142.95477426819983,113.90867925676424
2023-05-28,124.23322229310966,96.20941389536132,343.1939156971996,142.5871507411247,114.27304429733012
2023-05-29,121.89678681627719,95.87257849874936,344.8345910105772,141.1422269840278,118.41463379545822
2023-05-30,122.97302859941182,94.38308812977785,345.15778159738255,138.48943982816337,119.31550201624057
2023-05-31,123.64381819873759,93.47872033245399,352.1349019101569,136.89881231772168,118.7127467018301
2023-06-01,124.23204040366005,94.82453740124994,366.7946014231467,133.7530411588465,118.00998529564778
2023-06-02,125.00187196346377,95.75538336184165,364.11923814531355,134.04484607124303,114.01060355262676
2023-06-03,123.85180838774606,94.14707647851597,361.70475216023993,132.18169447562522,116.28265418571007
2023-06-04,124.40713580210576,94.39072737050738,368.18164508292324,132.99801137663925,116.14167096381638
2023-06-05,125.07844754269078,95.74287154041792,372.64042194372126,129.05888785661114,115.73859454702225
2023-06-06,123.86327649473361,92.94246004082288,384.0981152031551,130.10653688406276,123.9269110513719
2023-06-07,127.45365393348959,93.92583620228037,388.1476043877621,132.47064802113897,124.80339205912779
2023-06-08,128.48698364428589,92.88070203960542,386.38204768399595,127.38712494208502,122.80162014538276
2023-06-09,126.3194657335233,93.90896348982945,390.4972009085341,128.53120544946975,121.71115807679814
2023-06-10,127.68981771527747,92.69390688785079,397.8929278673027,131.87987776755452,124.84714411543922
2023-06-11,125.95065366096651,89.75663369247525,403.5938242981766,128.8871513904535,125.22068040740226
2023-06-12,127.56361161954514,87.19894985194057,407.35385954624235,133.39194392621604,121.32104351228851
2023-06-13,129.90809477813403,87.34418223516818,414.7949090046488,134.70990704613286,123.83518393257043
2023-06-14,128.43880372698456,87.82239207233313,423.05294862406953,133.0125302755893,122.07682711856074
2023-06-15,130.42326569440064,86.46310350025692,432.91623514842956,133.06368934839495,127.16896300503568
2023-06-16,131.36123250770632,87.52613832849664,437.92912730642956,134.7491456592703,130.2542165218138
2023-06-17,133.1123962773994,84.97848341265639,437.28366825807274,135.1561026089256,129.03750124292887
2023-06-18,137.03280856112514,84.94538970006778,438.8348966437781,136.8151599667641,132.73860130168168
2023-06-19,136.66544802883533,83.16168163743333,447.83283032163047,134.50114060842768,133.00312560460895
2023-06-20,135.25696811790237,82.25247081896039,442.5166198983538,135.15847679948504,135.5649015803521
2023-06-21,133.58752971329616,82.38844863654316,445.6579449060587,131.53970455406372,137.07836467786672
2023-06-22,132.08638603276097,81.17837319311833,443.3880213718883,131.4444012459244,134.59452576379732
2023-06-23,132.06571112649186,80.68139920897934,444.12400876018665,129.2652958735142,132.75622076798413
2023-06-24,132.87359400996388,82.20734834185092,453.74161623034814,127.55762390427056,135.83074040335404
2023-06-25,133.55794111802086,81.41946870480191,455.67345976956,130.90242250720954,134.8982545865219
2023-06-26,135.34865243416738,82.70935321953823,456.5588263622125,133.95587891081885,133.76777130434186
2023-06-27,135.51039791477308,81.09364888313847,447.17302777389136,135.78876537646917,131.02383357722965
2023-06-28,138.60044303036193,81.93187137389725,453.0489068729393,133.02597249013692,132.3103801104416
2023-06-29,138.1888201583254,84.12340433747538,458.2715400039027,132.38370061437718,138.38019133364784
2023-06-30,143.96546349491484,80.44808636701666,474.683195027426,135.79416341989943,135.19942243286627
2023-07-01,145.4605463041291,79.35848826603429,472.91526036662066,136.3827412596329,135.3390601882662
2023-07-02,143.73576775405786,80.24629534605035,475.1409912273266,142.9136457824653,139.6115589788268
2023-07-03,141.5706201909488,80.01720686202013,477.6070389875874,144.25222597872164,139.43674986491297
2023-07-04,142.7367495969048,80.61578563776942,490.23461207579794,145.02267456870842,140.89416780583696
2023-07-05,142.40104107200244,79.80384494014757,490.07541891665255,144.3436306527241,137.67154374506754
2023-07-06,144.06855831834403,79.99207157961166,492.85137487741116,144.94566167944168,139.03762490087007
2023-07-07,145.235306811377,79.83191223485296,498.23643861681563,144.72108334555415,138.53470164267938
2023-07-08,145.2218821760715,81.57385071564634,500.3219297821131,146.9877300669077,141.6082408322392
2023-07-09,143.52250939495605,82.0126833782461,497.34854765702727,150.0206816999158,145.37820525157343
2023-07-10,140.4048117787975,82.57667212913236,499.4898519315395,147.88741922897864,153.73314887674988
2023-07-11,139.60482387355546,82.030527741433,508.6695303741206,144.1717982399375,155.77040977524223
2023-07-12,141.5377897401348,81.37617743759402,500.92542092619715,139.09347532573463,156.96478234634975
2023-07-13,142.13386285999562,80.80767960635042,502.5922576711877,140.71528112063515,157.71451750847285
2023-07-14,139.62007175186318,81.44607147217968,497.5653635640272,137.82114319897855,156.56798683486744
2023-07-15,140.12238482301598,80.89405275131324,507.6762629666553,132.09359805971627,157.8121769751172
2023-07-16,141.0723810602594,81.38070711959038,495.9129011122893,133.31831337683622,156.86548839206245
2023-07-17,139.343135345679,84.48596820719197,492.07317171721616,140.1655406651696,157.5252868292443
2023-07-18,139.80378655468164,85.87831763373306,495.63351302363515,140.35877032420095,162.1702579265462
2023-07-19,140.065657329975,85.44304994371159,508.64309202858084,142.92309916029163,158.66025517214965
2023-07-20,137.80435969619074,87.3588412442682,508.71836908151346,143.37138991955038,162.71836061396365
2023-07-21,138.68173392738973,86.78704646616889,504.8097879606642,143.30288806389618,167.5147334932155
2023-07-22,139.98697421846305,83.67258554605208,520.6095837277371,146.15196868326714,167.16337006763945
2023-07-23,142.40115718951628,82.22123822890418,509.1727166053676,145.52271271445585,159.4436306069915
2023-07-24,144.79449782158264,79.51827631161053,491.87057182976906,146.5192298815823,157.39125884582296
2023-07-25,141.94710815494136,79.07875949833726,495.9236990625423,147.68170702277337,161.9609377720331
2023-07-26,140.09223197752763,79.16823955234496,492.53511809228263,145.92993481051505,161.9604361189901
2023-07-27,141.3146108114612,81.62054477717543,485.0782718150303,149.0442032206735,158.48077297919195
2023-07-28,142.54500734767598,82.1661530392828,491.15809888176835,148.7462347748575,156.80007673235286
2023-07-29,143.78881449845716,81.90783830525449,493.6634037217366,146.7210691885421,159.7782810332097
2023-07-30,152.24229871728735,83.19619130409365,489.8003601771436,148.51549674990144,161.78000546735444
2023-07-31,153.69824627096185,79.95150360612271,480.35462371967003,146.06954162243474,161.01049787126811
2023-08-01,156.46996122855262,80.35454409646852,487.63647185433325,146.37097410965436,159.79162633429615
2023-08-02,158.86552047396745,81.53379311360891,493.2946245552031,146.56383544238454,158.49432936862394
2023-08-03,160.57664014700467,79.42903473694705,493.10381137686153,149.96674157591121,155.3572472942209
2023-08-04,159.97784364646122,81.12782899804792,508.2648758062037,151.6154706326121,160.9560529680315
2023-08-05,161.95909537943592,81.68703787719224,500.17260964342915,151.76700435598806,159.8951835231842
2023-08-06,160.2435633853215,81.14176199554441,488.5644022819106,154.47685369238025,164.25672238635818
2023-08-07,159.83457708740733,82.13088604548533,483.7420131231199,159.00366673595062,169.83635129240716
2023-08-08,158.8307435034811,85.55348304859704,483.9696735977145,161.01604991711554,173.65135803678507
2023-08-09,159.18463620347114,85.90199308328258,486.4347398278262,161.29091275106072,172.08925173968893
2023-08-10,164.8706920677422,86.35452225332419,485.1409319309726,157.30110385427392,173.70380376687692
2023-08-11,160.41770319116083,85.70958383273705,488.4558447797902,154.18618441141484,173.6981925537403
2023-08-12,162.2294451473231,84.46703496967365,479.26084384603547,153.476235036981,170.33167129405913
2023-08-13,158.46722457801974,85.79705667779646,490.9069943380617,151.83553662960634,171.63230761792457
2023-08-14,157.5039058081741,84.54360381755464,490.85082532221094,151.4955121720881,167.26617472887105
2023-08-15,160.23411929779982,84.7201471175201,500.21465560962315,151.89439962808217,171.72029675470588
2023-08-16,160.54885120082074,84.05951347030316,503.5578930540668,153.73138848573151,170.05090405935536
2023-08-17,158.11393976225804,84.85149168113738,507.8421895446556,153.7452280677087,170.88849190089684
2023-08-18,156.57556138805555,85.42898396680148,513.0812299820935,155.47179203351774,172.0389701639787
2023-08-19,158.32826293530618,87.09277485270755,517.3723011964272,155.90547877778488,171.14507125804028
2023-08-20,156.75202599665622,86.36291169145011,523.3135792107267,149.97961577921342,173.4396583477923
2023-08-21,157.41773285957316,86.01247268712268,535.0705725915492,147.38696197382717,171.71430136200618
2023-08-22,157.68275782823122,84.56593669259668,537.3951003954355,147.18330987486704,175.09167106033962
2023-08-23,156.29924848887467,83.95729207926897,544.1362168437504,143.84314731588773,169.99448060446116
2023-08-24,161.48200048681923,84.59464621146431,544.0079252446781,145.7848247706191,170.55212212641143
2023-08-25,163.17898016536444,85.81499124423543,557.1956976107447,150.46670684498915,177.9125442071949
2023-08-26,158.38524861582624,84.45920227127009,551.8342063582063,154.36006855032056,174.08612767706242
2023-08-27,158.9866080594458,85.84880163453207,568.3975359577361,153.93266752937876,171.5774787965329
2023-08-28,157.56736688810759,88.01231861715823,568.7144021177596,158.75299554669442,173.60311782585208
2023-08-29,159.73966939516802,88.73770103179156,556.3776208920443,159.46315312343737,174.37579044425263
2023-08-30,158.00045405337238,91.80645701544192,558.1856649106162,158.62729201655935,175.80808915519097
2023-08-31,157.8865283597022,90.601202973817,552.7730353522514,156.91918488591932,177.78806040076114
2023-09-01,159.24037521322245,88.64387409486945,560.8713243742548,156.20529773011987,180.35956420434857
2023-09-02,161.46756331787236,85.87668142585576,555.6877607540682,155.22690016647178,184.85293354409362
2023-09-03,158.72189683959283,88.25793854425741,552.3875673007542,155.98880415547,186.61199599186105
2023-09-04,158.08422867671447,89.36809824500426,536.3502914585921,156.72374222735223,185.71482739536998
2023-09-05,157.11609245771368,89.35017778964512,533.1123977898175,156.9683755142401,188.55563680331733
2023-09-06,155.7334805085157,89.8719323695464,513.076930750808,158.57553757161648,196.53105047959528
2023-09-07,160.0133189917866,88.12313215569567,500.6899990792034,162.5895483396116,196.05584971571162
2023-09-08,161.1453693263059,92.07312250997713,507.38253929385365,165.92118422222933,191.95050988076807
2023-09-09,158.25873053814823,92.36094136692512,514.3706188189867,161.24254541107487,196.72158851258155
2023-09-10,160.5958842669388,92.61669863180495,518.4893494709543,153.24839433777683,196.29895468323903
2023-09-11,165.8686234163829,93.90071794699806,511.0896673878394,156.34192745318813,187.01426342397806
2023-09-12,168.6032959121921,94.78884654094146,511.31281849044524,152.30243133826846,190.5943292524496
2023-09-13,164.92933744855665,95.24666836974075,511.8969214819759,151.84623864149629,188.44495505337582
2023-09-14,163.8963007138875,93.96764465481061,503.02378469413685,148.52046276360787,188.16384564398038
2023-09-15,167.17482777487444,94.84026864942263,515.7273348942922,143.3906240881462,189.63219487171892
2023-09-16,165.56743478710396,98.12899162365092,523.5858831498508,145.15852359463355,190.5217581619298
2023-09-17,166.83523288529383,100.58393964085965,522.3630866560453,147.58021822500112,193.59067120672591
2023-09-18,168.94061190875055,103.54888856740175,523.2146290775449,146.09995793737397,191.83273236916935
2023-09-19,166.7606095046803,102.6788830062274,525.5869495695007,138.74808447635345,194.09411945504272
2023-09-20,166.77847284431724,100.93201879652125,509.0479066877872,137.44039918605048,193.08288387022134
2023-09-21,158.83664706130833,100.7842377114491,507.64556210936973,138.72355376293393,196.31776179438916
2023-09-22,156.55482923476094,100.96595657213622,502.7154363531077,134.82844172314907,199.0736871524211
2023-09-23,156.11827260682327,103.0352990174336,495.2622174313822,135.5251270308999,195.07635690253326
2023-09-24,153.35236455508712,99.97882247106381,493.62903842229497,135.68691733636638,199.83458264844856
2023-09-25,157.26072892040776,102.81141304633907,508.41963761453684,137.4624932687716,197.5782112496506
2023-09-26,154.04441351596827,102.60125190091914,514.2428147043661,137.99744332043892,201.18940187143127
2023-09-27,153.18166200637165,101.8949593230305,510.1603110195169,135.51881896509593,202.91567150012693
2023-09-28,153.63524955218335,100.1201652758286,515.4462475498775,138.96525632780083,211.223047388461
2023-09-29,157.11034052331408,97.21793998513911,527.6054631873658,138.73310215726795,210.29023326490199
2023-09-30,153.88361899109228,98.73619940885177,536.0440582640199,138.86544094112008,208.77930434967547
2023-10-01,156.72238032499632,98.94549284209305,537.1987432217414,136.48176576947338,208.7944969420746
2023-10-02,156.90315895053635,96.72720453087237,532.2828437307697,135.4764895305899,207.50624424526805
2023-10-03,154.75003499118634,94.54973800765528,538.8680197981165,133.28230495241573,211.26184204049173
2023-10-04,155.97744295835437,94.0539074018539,542.9072484692617,133.02121541986372,203.85524831965816
2023-10-05,156.599152735987,96.95475445561824,551.3348473743623,137.77461809245395,199.23160473730496
2023-10-06,155.34585007240938,96.57928317603805,557.5995267646008,134.20101689903325,194.65093856826672
2023-10-07,155.66384788592578,94.0434421619602,567.6323277547433,130.0714868159001,198.81778586108737
2023-10-08,154.91982077685768,93.70268749027652,563.4524176034981,134.09374028325453,206.39940274444223
2023-10-09,155.33853189935536,93.31766087457736,576.0051824441128,133.73350099769667,206.0283208067028
2023-10-10,157.03668653483916,88.86230624633943,578.5174830046735,132.14455245393106,205.36612973192643
2023-10-11,160.92966560531403,88.84655028432653,598.4208991300271,135.09112407282595,205.78531231238628
2023-10-12,158.10257675631013,88.54830827024368,592.5402139086532,133.65749507855472,211.14834973470914
2023-10-13,163.31925042567187,89.72880904146156,609.709315977587,138.7391790072084,206.9461240636522
2023-10-14,158.70036693335084,92.78687539934388,612.3716559313137,140.82838535206636,208.13484694131117
2023-10-15,158.49774204612677,94.74265298212967,606.7239431732016,139.6653924140142,212.70431177185233
2023-10-16,160.05494402069326,94.35989300231437,602.75464996448,145.90091646590926,215.155531519837
2023-10-17,160.88961102962296,92.55597092235946,600.3885022705537,144.35228059294283,216.16047902228217
2023-10-18,159.54771238766855,96.9172523712999,605.1835981896689,146.71127220117248,221.02906452543266
2023-10-19,159.20917866593408,97.0980933556564,610.9724018980658,147.80953101411038,207.994735149531
2023-10-20,158.19103373627144,97.20011696869868,606.097330870339,151.87944070038634,211.20061146321092
2023-10-21,156.95074146777674,97.23566775907213,606.5884676135622,156.85048880556224,208.2671057161085
2023-10-22,159.10787739544494,97.66015256503023,628.1079976794077,157.186161867266,199.98350573771276
2023-10-23,160.11904491537842,97.48451200973109,646.2230661802502,155.0534038436284,202.33260342647685
2023-10-24,158.61494362120624,96.55588272495251,651.5099325742868,156.712388878113,208.54835974075075
